,minute,conf_lower,conf_upper
625,625,265.2633846118215,1474.5025757272535
626,626,265.1851132132615,1474.4243043286936
627,627,265.1037001545492,1474.3428912699812
628,628,265.0191715254423,1474.2583626408743
629,629,264.9315535062924,1474.1707446217245
630,630,264.8408723669154,1474.0800634823474
631,631,264.7471544655018,1473.9863455809339
632,632,264.6504262474609,1473.889617362893
633,633,264.5507142443348,1473.7899053597669
634,634,264.44804507265417,1473.6872361880862
635,635,264.3424454328424,1473.5816365482744
636,636,264.2339421080769,1473.473133223509
637,637,264.12256196317867,1473.3617530786107
638,638,264.00833194349616,1473.2475230589282
639,639,263.89127907378315,1473.1304701892152
640,640,263.7714304570791,1473.0106215725111
641,641,263.64881327359217,1472.8880043890242
642,642,263.5234547795799,1472.762645895012
643,643,263.3953823062302,1472.6345734216623
644,644,263.26462325853754,1472.5038143739696
645,645,263.13120511419766,1472.3703962296297
646,646,262.9951554224763,1472.2343465379083
647,647,262.85650180309403,1472.095692918526
648,648,262.71527194510327,1471.9544630605353
649,649,262.57149360578023,1471.8106847212123
650,650,262.4251946094946,1471.6643857249267
651,651,262.2764028466054,1471.5155939620374
652,652,262.12514627231576,1471.3643373877478
653,653,261.9714529055873,1471.2106440210193
654,654,261.8153508279911,1471.0545419434231
655,655,261.65686818261383,1470.8960592980459
656,656,261.4960331729235,1470.7352242883555
657,657,261.3328740616498,1470.5720651770819
658,658,261.1674191696775,1470.4066102851095
659,659,260.99969687491284,1470.238887990345
660,660,260.8297356111816,1470.0689267266137
661,661,260.657563867092,1469.896754982524
662,662,260.4832101849288,1469.7224013003608
663,663,260.30670315953193,1469.545894274964
664,664,260.12807143716964,1469.3672625526017
665,665,259.94734371443155,1469.1865348298636
666,666,259.76454873710736,1469.0037398525394
667,667,259.57971529905626,1468.8189064144883
668,668,259.3928722410983,1468.6320633565304
669,669,259.2040484499039,1468.443239565336
670,670,259.01327285685056,1468.2524639722826
671,671,258.8205744369325,1468.0597655523645
672,672,258.625982207619,1467.865173323051
673,673,258.4295252277452,1467.6687163431773
674,674,258.2312325963994,1467.4704237118315
675,675,258.0311334517846,1467.2703245672167
676,676,257.8292569701289,1467.068448085561
677,677,257.6256323645357,1466.8648234799678
678,678,257.42028888388995,1466.659479999322
679,679,257.2132558117173,1466.4524469271494
680,680,257.0045624650911,1466.2437535805232
681,681,256.7942381934872,1466.0334293089193
682,682,256.58231237767995,1465.821503493112
683,683,256.3688144286243,1465.6080055440564
684,684,256.15377378633184,1465.392964901764
685,685,255.9372199187501,1465.1764110341821
686,686,255.71918232064854,1464.9583734360806
687,687,255.49969051250446,1464.7388816279365
688,688,255.27877403936054,1464.5179651547926
689,689,255.05646246974356,1464.2956535851756
690,690,254.83278539451476,1464.0719765099468
691,691,254.6077724257575,1463.8469635411896
692,692,254.38145319567684,1463.620644311109
693,693,254.15385735544533,1463.3930484708774
694,694,253.925014574128,1463.16420568956
695,695,253.69495453752188,1462.934145652954
696,696,253.46370694706366,1462.7028980624957
697,697,253.23130151871283,1462.4704926341449
698,698,252.99776798179573,1462.2369590972278
699,699,252.76313607794782,1462.0023271933799
700,700,252.52743555993766,1461.7666266753697
701,701,252.29069619057282,1461.5298873060049
702,702,252.05294774159756,1461.2921388570296
703,703,251.81421999253416,1461.0534111079662
704,704,251.57454272959967,1460.8137338450317
705,705,251.33394574456906,1460.5731368600011
706,706,251.09245883366657,1460.3316499490986
707,707,250.85011179642697,1460.089302911859
708,708,250.60693443460514,1459.8461255500372
709,709,250.3629565510373,1459.6021476664694
710,710,250.11820794852883,1459.3573990639609
711,711,249.87271842872997,1459.111909544162
